Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
1796,39.52,102.58,241.9,177.69,3035.51
1797,39.52,103.26,243.15,175.98,3035.85
1798,44.52,106.87,241.33,175.94,3030.4
1799,49.52,112.93,239.14,173.37,3018.16
1800,54.52,120.12,234.85,169.89,3004.19
1801,58.98,127.02,232.48,169.06,2987.51
1802,58.98,131.13,232.86,166.93,2974.83
1803,58.98,135.5,230.69,166.18,2969.03
1804,58.98,138.55,229.23,166.93,2959.74
1805,58.98,140.52,227.69,167.33,2957.79
1806,58.98,141.18,228.12,167.23,2957.42
1807,58.98,141.47,227.28,166.44,2955.8
1808,58.98,142.56,225.16,166.16,2954.17
1809,58.98,142.53,224.94,165.53,2946.4
1810,58.98,142.58,224.66,165.68,2946.56
1811,58.98,142.85,226.88,166.15,2950.08
1812,58.98,142.9,227.44,165.5,2950.35
1813,58.98,143.39,226.68,166.43,2950.62
1814,58.98,143.84,228.21,166.71,2948.3
1815,58.98,144.07,228.67,166.8,2947.27
1816,58.98,143.67,229.14,165.53,2948.18
1817,58.98,144.52,228.43,164.67,2947.66
1818,58.98,144.48,226.64,164.46,2949.71
1819,58.98,144.94,227.39,163.93,2952.84
1820,58.98,144.47,226.02,164.0,2955.56
1821,58.98,144.37,226.3,165.49,2951.71
1822,58.98,143.57,224.87,165.53,2952.22
1823,58.98,144.43,225.73,164.93,2952.25
1824,59.46,144.61,224.28,166.92,2952.7
1825,59.46,144.79,225.56,166.71,2951.69
1826,59.46,144.5,226.44,166.3,2949.65
1827,59.46,145.32,226.75,166.29,2952.62
1828,59.46,145.19,226.99,166.35,2950.47
1829,59.46,145.12,226.96,164.98,2955.05
1830,59.46,144.34,225.52,165.83,2955.05
1831,59.46,143.98,226.42,166.56,2953.56
1832,59.46,145.54,224.72,166.44,2954.91
1833,59.46,145.78,225.04,165.57,2954.41
1834,59.46,145.91,226.08,166.03,2951.13
1835,59.46,145.48,225.26,165.21,2952.91
1836,59.46,145.35,228.24,165.1,2952.24
1837,59.46,145.26,227.07,164.82,2953.91
1838,59.46,145.19,226.11,163.93,2951.92
1839,59.46,145.13,227.41,162.98,2950.79
1840,59.46,145.12,225.3,162.72,2949.28
1841,59.46,144.64,225.85,163.07,2948.47
1842,59.46,144.92,227.77,164.76,2945.17
1843,54.46,142.04,228.55,165.65,2952.2
1844,49.46,136.65,230.79,166.59,2962.43
1845,44.46,129.44,233.78,169.09,2979.4
1846,39.46,121.22,237.28,172.03,2998.19
1847,34.46,112.53,240.57,174.37,3013.02
1848,29.46,103.23,245.19,177.27,3031.46
1849,25.62,94.51,247.89,180.04,3049.58
1850,25.62,88.16,250.24,181.37,3061.53
1851,25.62,84.18,251.86,183.62,3073.72
1852,25.62,80.62,253.45,183.4,3078.67
1853,25.62,79.58,254.19,184.06,3083.87
1854,25.62,77.35,254.16,183.26,3084.65
1855,25.62,74.86,255.54,185.32,3087.27
1856,25.62,73.83,255.32,184.74,3086.77
1857,30.62,77.4,255.27,182.88,3083.61
1858,35.62,83.39,254.97,183.9,3071.84
1859,35.91,88.41,252.43,181.79,3065.69
1860,35.91,90.22,251.4,179.73,3060.26
1861,35.91,92.42,250.23,179.46,3057.88
1862,35.91,93.9,247.81,179.63,3054.73
1863,35.91,94.44,248.83,178.32,3051.04
1864,35.91,93.77,247.94,179.42,3050.24
1865,35.91,93.59,247.37,177.94,3047.67
1866,35.91,94.33,246.29,178.99,3047.97
1867,35.91,94.7,246.43,179.44,3049.9
1868,40.91,98.23,246.02,178.08,3044.46
1869,45.91,103.52,243.82,176.17,3032.36
1870,50.91,110.19,241.39,175.2,3020.85
1871,55.91,117.73,239.17,172.32,3005.34
1872,60.91,126.33,235.11,169.91,2984.02
1873,65.91,136.26,232.13,166.94,2968.49
1874,70.91,145.96,228.19,162.32,2953.43
1875,75.91,156.75,222.95,158.38,2932.33
1876,78.38,164.38,219.35,157.09,2911.99
1877,78.38,171.01,217.19,156.63,2899.65
1878,78.38,174.38,215.85,155.32,2888.21
1879,78.38,178.12,216.03,154.58,2887.31
1880,78.38,180.11,213.68,153.59,2885.63
1881,78.38,181.07,213.15,152.96,2880.26
1882,73.52,179.58,212.97,153.51,2885.81
1883,73.52,178.82,213.87,153.7,2886.41
1884,73.52,177.54,214.18,153.57,2889.29
1885,73.52,176.64,212.36,153.52,2888.86
1886,73.52,175.93,214.69,154.42,2887.88
1887,73.52,175.58,214.08,155.12,2890.04
1888,73.52,175.83,213.98,156.66,2892.2
1889,73.52,175.05,216.15,156.69,2890.23
1890,73.52,175.68,217.53,156.42,2889.52
1891,73.52,175.21,217.13,157.28,2891.16
1892,73.52,175.02,217.64,156.61,2893.24
1893,73.52,174.69,216.93,156.31,2892.52
1894,73.52,174.41,217.34,155.59,2890.64
1895,73.52,175.47,217.27,153.77,2889.68
1896,73.52,174.24,215.29,151.9,2889.86
1897,73.52,173.72,214.91,151.79,2890.43
1898,73.52,173.71,216.09,154.15,2892.23
1899,73.52,173.76,217.39,153.43,2889.12
1900,73.52,173.91,218.58,154.0,2889.38
1901,73.52,173.33,218.1,155.33,2891.5
1902,68.52,170.19,217.46,155.36,2897.88
1903,67.69,167.24,216.77,156.23,2902.25
1904,67.69,165.44,217.93,157.24,2905.71
1905,67.69,164.54,217.28,157.97,2909.01
1906,67.69,163.07,218.82,157.69,2911.2
1907,67.69,163.38,219.82,158.23,2911.83
1908,67.69,163.48,220.27,158.08,2911.4
1909,67.69,162.04,220.07,158.41,2914.97
1910,67.69,162.25,221.11,158.14,2917.46
1911,67.69,161.96,221.28,157.35,2917.41
1912,67.69,161.02,220.35,158.31,2915.86
1913,67.69,160.83,220.82,158.55,2914.83
1914,67.69,161.25,222.93,159.73,2917.42
1915,67.69,161.74,221.94,157.71,2915.55
1916,67.69,161.62,219.21,157.28,2911.63
1917,67.69,161.76,219.99,158.8,2913.69
1918,67.69,161.39,217.78,157.57,2911.75
1919,62.69,158.02,219.36,158.2,2919.92
1920,57.69,152.84,221.99,161.27,2928.89
1921,54.61,147.61,224.63,162.79,2943.18
1922,54.61,144.17,225.55,163.98,2951.98
1923,54.61,141.19,227.72,165.18,2961.23
1924,54.61,138.48,228.54,165.07,2965.26
1925,54.61,136.53,229.58,165.21,2965.4
1926,54.61,135.26,229.49,166.69,2966.91
1927,54.61,135.4,231.56,167.06,2966.91
1928,54.61,135.42,230.8,166.71,2964.98
1929,54.61,135.66,230.43,167.01,2964.6
1930,54.61,135.59,229.79,166.96,2968.16
1931,54.61,135.72,230.09,165.63,2974.89
1932,54.61,136.28,231.04,165.51,2973.38
1933,54.61,135.53,232.24,166.23,2970.98
1934,54.61,135.04,232.95,167.81,2973.93
1935,54.61,135.32,232.06,165.05,2973.53
1936,49.61,131.98,233.19,166.64,2976.31
1937,44.61,126.77,235.82,169.17,2989.09
1938,39.61,120.0,237.97,171.23,3002.63
1939,34.61,111.86,242.23,174.14,3022.38
1940,31.71,105.38,245.08,173.12,3038.18
1941,31.71,99.48,246.19,175.16,3045.87
1942,31.71,95.92,246.21,176.04,3052.84
1943,31.71,93.44,248.43,176.89,3055.07
1944,31.71,91.13,249.58,179.3,3054.49
1945,31.71,89.66,248.81,178.48,3060.12
1946,31.71,89.02,250.05,179.97,3061.16
1947,31.71,88.08,252.66,180.07,3064.32
1948,31.71,87.64,250.45,178.7,3063.91
1949,31.71,87.85,251.54,180.12,3062.8
1950,31.71,88.29,250.55,180.54,3063.98
1951,31.71,87.69,252.16,180.11,3062.13
1952,31.71,87.38,251.55,183.07,3064.88
1953,31.71,86.94,250.47,180.93,3063.41
1954,31.71,86.89,252.19,181.84,3064.88
1955,31.71,86.64,252.24,181.17,3068.89
1956,31.71,86.54,251.92,179.34,3067.87
1957,31.71,86.97,250.71,179.23,3069.14
1958,31.71,86.12,251.99,179.32,3067.66
1959,36.71,88.85,250.86,180.89,3062.66
1960,36.85,90.98,250.79,179.73,3060.19
1961,36.85,93.3,246.66,178.38,3057.59
1962,36.85,94.6,245.69,177.73,3050.08
1963,36.85,95.39,248.25,178.42,3053.01
1964,41.85,99.58,247.5,178.94,3045.13
1965,46.85,105.12,245.63,177.99,3031.61
1966,51.85,111.89,242.08,175.93,3018.39
1967,56.85,119.42,240.02,172.4,3000.72
1968,58.73,126.14,238.86,170.3,2984.8
1969,58.73,131.73,236.11,168.49,2977.05
1970,58.73,134.8,232.93,165.76,2967.29
1971,58.73,138.26,232.84,165.52,2966.43
1972,58.73,139.7,230.88,165.34,2962.25
1973,63.73,143.83,229.56,164.38,2954.7
1974,68.73,150.5,226.52,161.92,2938.99
1975,73.73,157.87,222.49,160.14,2924.36
1976,76.43,165.95,217.77,156.75,2911.42
1977,76.43,170.13,216.12,156.44,2904.26
1978,76.43,172.48,214.09,156.09,2898.23
1979,76.43,175.99,214.19,155.46,2890.68
1980,76.43,177.06,212.7,155.59,2887.69
1981,76.43,177.43,211.82,155.86,2885.79
1982,76.43,178.63,212.02,156.65,2884.23
1983,76.43,179.0,210.86,156.09,2877.78
1984,76.43,179.36,210.76,154.42,2876.29
1985,76.43,180.1,211.13,154.42,2877.72
1986,76.43,180.27,212.4,154.43,2875.19
1987,76.43,181.15,212.41,153.88,2873.82
1988,76.43,181.15,211.94,155.21,2874.69
1989,76.43,180.54,212.62,155.63,2876.32
1990,76.43,180.86,212.16,155.37,2879.45
1991,76.43,181.07,211.71,156.09,2874.59
1992,76.43,181.92,209.85,155.0,2875.83
1993,76.43,181.42,211.27,153.9,2877.31
1994,76.43,180.86,211.55,153.92,2878.0
1995,76.43,180.47,210.94,154.22,2880.19
1996,76.43,180.18,210.15,154.69,2879.77
1997,76.43,180.69,209.57,153.1,2878.47
1998,76.43,180.25,209.98,152.9,2880.11
1999,76.43,180.18,210.5,153.4,2880.17
2000,76.43,180.26,211.23,152.99,2882.62
2001,74.89,179.25,210.33,153.76,2881.77
2002,74.89,178.99,213.22,153.52,2883.54
2003,74.89,177.6,213.49,153.28,2882.86
2004,74.89,176.95,213.95,154.62,2883.69
2005,74.89,176.61,215.13,154.15,2879.89
2006,74.89,177.04,213.27,155.22,2880.8
2007,74.89,177.41,214.47,154.2,2881.06
2008,74.89,177.33,215.44,153.94,2881.19
2009,74.89,177.55,214.01,154.4,2879.37
2010,74.89,178.58,212.24,154.34,2881.13
2011,74.89,179.14,211.02,156.14,2883.94
2012,74.89,178.79,210.51,156.28,2882.95
2013,74.89,178.97,210.17,155.82,2882.59
2014,74.89,177.97,211.64,156.02,2885.87
2015,69.89,173.72,214.34,158.64,2891.14
2016,64.89,169.43,216.25,158.27,2901.42
2017,59.89,162.86,218.37,159.53,2916.72
2018,54.89,154.58,222.62,161.98,2933.5
2019,49.89,145.42,226.6,163.66,2953.16
2020,44.89,135.76,231.63,166.3,2971.05
2021,39.89,125.92,234.35,167.83,2987.36
2022,34.89,115.96,238.84,172.01,3006.3
2023,29.89,105.56,241.67,175.41,3029.51
2024,24.89,96.21,247.16,178.82,3052.69
2025,20.93,86.7,252.01,181.15,3067.79
2026,20.93,79.53,254.75,183.09,3084.94
2027,20.93,74.9,257.85,184.05,3092.46
2028,20.93,70.95,258.1,185.49,3098.37
2029,20.93,69.32,259.2,185.79,3106.79
2030,20.93,67.66,260.95,185.97,3109.8
2031,20.93,67.01,261.23,184.53,3110.53
2032,20.93,66.71,261.74,185.76,3107.56
2033,20.93,65.52,261.98,186.59,3111.35
2034,20.93,64.98,262.14,186.86,3109.6
2035,20.93,63.54,262.28,187.17,3109.12
2036,20.93,62.85,262.57,187.04,3111.13
2037,20.93,64.11,260.01,186.6,3111.0
2038,20.93,64.79,258.72,188.4,3111.6
2039,20.93,64.49,259.26,187.77,3113.85
2040,20.93,63.79,260.17,187.36,3111.8
2041,20.93,65.13,260.89,187.88,3114.17
2042,20.93,64.07,262.73,185.74,3112.01
2043,25.93,66.95,261.49,185.53,3105.41
2044,30.93,72.34,257.71,183.1,3096.27
2045,35.93,79.62,256.28,181.07,3083.51
2046,40.93,87.38,253.54,180.2,3067.31
2047,45.69,95.78,250.1,178.43,3048.18
2048,45.69,101.17,246.45,177.89,3038.45
2049,45.69,105.05,243.01,177.32,3027.07
2050,45.69,108.57,241.15,177.19,3019.84
2051,45.69,111.36,240.66,176.01,3012.37
2052,45.69,111.63,239.9,175.18,3008.84
2053,45.69,112.39,240.16,174.85,3008.34
2054,45.69,113.85,238.6,173.89,3011.56
2055,45.69,114.51,238.81,175.34,3007.73
2056,45.69,115.34,240.49,174.26,3009.56
2057,45.69,115.03,239.32,174.06,3010.72
2058,45.69,115.87,240.76,173.57,3012.32
2059,45.69,115.72,241.1,173.44,3011.94
2060,45.69,116.0,238.83,172.28,3010.99
2061,45.69,115.14,239.67,173.07,3010.78
2062,45.69,114.83,240.81,174.55,3010.27
2063,45.69,115.42,240.44,174.39,3009.38
2064,45.69,115.56,240.87,175.72,3006.19
2065,45.69,115.63,239.09,176.06,3005.59
2066,45.69,115.0,239.67,176.41,3007.67
2067,45.69,115.39,239.84,176.39,3006.05
2068,45.69,115.5,239.1,174.32,3006.01
2069,45.69,116.19,239.6,174.31,3006.93
2070,45.69,116.38,238.58,173.55,3007.66
2071,45.69,116.39,238.99,173.15,3007.04
2072,50.69,120.99,238.51,172.41,3000.59
2073,55.69,125.55,235.79,170.9,2986.48
2074,60.69,131.34,232.03,168.87,2973.59
2075,65.69,140.06,227.2,165.78,2961.78
2076,70.69,148.64,224.84,164.96,2942.79
2077,75.69,157.69,220.68,160.29,2923.96
2078,77.82,165.85,218.01,158.69,2907.97
2079,77.82,170.79,216.86,156.68,2898.12
2080,77.82,174.66,216.25,156.44,2888.04
2081,77.82,176.69,214.95,155.45,2882.67
2082,77.82,179.22,213.64,154.85,2881.38
2083,77.82,180.29,214.11,153.76,2880.23
2084,77.82,181.94,211.49,153.35,2880.4
2085,77.82,182.96,210.86,152.75,2880.14
2086,77.82,183.69,209.43,151.95,2878.5
2087,77.82,183.92,209.29,152.9,2875.48
2088,77.82,182.71,209.07,153.08,2874.23
2089,77.82,182.35,207.52,152.74,2875.71
2090,77.82,183.29,209.44,152.25,2872.64
2091,77.82,183.58,210.23,152.89,2868.77
2092,77.82,183.1,210.12,153.41,2871.62
2093,77.82,183.26,210.41,153.45,2873.46
2094,77.82,183.47,210.34,153.19,2873.53
2095,77.82,183.69,210.49,153.53,2876.11
2096,77.82,183.74,209.69,154.17,2872.49
2097,77.82,183.1,210.11,154.33,2870.21
2098,72.82,179.86,210.81,154.53,2879.28
2099,67.82,174.98,213.24,155.53,2887.35
2100,62.82,168.77,216.9,157.0,2903.43
2101,57.82,160.53,219.93,159.84,2918.07
2102,52.82,151.47,223.81,161.98,2937.44
2103,47.82,143.09,227.0,163.45,2951.95
2104,42.82,133.06,230.68,166.87,2972.68
2105,37.82,122.17,233.45,170.24,2993.5
2106,37.67,115.03,235.59,172.77,3010.53
2107,37.67,110.39,237.89,174.19,3017.18
2108,37.67,107.53,240.44,173.74,3023.96
2109,37.67,105.24,241.8,174.62,3026.87
2110,37.67,103.68,242.44,173.73,3030.6
2111,37.67,102.8,243.15,176.22,3034.82
2112,42.67,105.01,242.56,175.62,3030.09
2113,47.67,109.38,241.45,173.6,3018.85
2114,52.67,115.19,240.84,172.47,3007.44
2115,57.67,122.43,237.64,170.25,2992.98
2116,62.67,130.69,233.59,167.56,2974.59
2117,67.67,140.48,227.71,165.56,2958.32
2118,71.07,148.67,223.38,162.92,2941.84
2119,71.07,154.77,221.61,162.66,2928.73
2120,71.07,158.25,220.77,162.42,2921.35
2121,71.07,161.01,219.23,160.01,2916.69
2122,71.07,162.8,217.97,158.41,2912.39
2123,71.07,164.55,217.57,158.11,2907.15
2124,66.07,163.12,218.41,158.0,2916.24
2125,61.07,158.9,220.24,160.74,2928.11
2126,56.07,152.48,223.38,161.63,2938.73
2127,51.07,144.81,226.76,164.22,2953.89
2128,46.07,136.51,229.08,165.91,2968.58
2129,41.07,127.29,234.32,167.81,2985.55
2130,36.07,118.3,237.99,171.35,3004.16
2131,31.07,108.51,241.97,174.88,3020.67
2132,30.17,100.78,245.53,177.41,3039.44
2133,30.17,95.36,249.21,178.23,3052.25
2134,30.17,92.17,249.39,179.58,3058.46
2135,30.17,89.84,250.2,180.03,3065.65
2136,30.17,87.84,251.82,180.41,3071.27
2137,30.17,86.16,251.51,182.08,3070.99
2138,30.17,86.12,252.81,181.9,3068.05
2139,30.17,85.28,252.92,182.83,3072.8
2140,30.17,84.36,253.7,183.16,3075.09
2141,30.17,84.31,251.5,182.66,3072.24
2142,35.17,87.07,251.54,181.78,3068.55
2143,40.17,92.43,247.93,178.0,3057.67
2144,45.17,99.05,244.38,175.11,3041.99
2145,50.17,106.84,242.19,173.69,3029.39
2146,55.17,115.03,239.51,171.69,3012.45
2147,60.17,124.21,236.49,169.59,2991.54
2148,65.17,134.0,231.71,167.37,2969.61
2149,70.17,143.99,227.64,164.56,2953.0
2150,75.17,154.54,223.05,161.83,2932.98
2151,76.17,162.36,217.74,159.33,2914.14
2152,76.17,168.28,215.79,157.67,2905.72
2153,76.17,171.99,213.36,156.6,2897.36
2154,76.17,173.51,212.1,155.76,2891.95
2155,76.17,174.7,213.05,155.24,2888.47
2156,76.17,176.48,211.78,155.32,2885.22
2157,76.17,177.07,212.26,156.21,2885.13
2158,76.17,178.4,211.49,154.36,2886.6
2159,76.17,179.89,213.02,154.07,2882.34
2160,76.17,179.38,210.87,154.05,2884.87
2161,76.17,179.48,211.34,155.23,2882.63
2162,76.17,180.64,213.37,154.84,2880.71
2163,76.17,180.78,212.44,153.76,2883.09
2164,71.17,177.99,213.65,153.81,2886.03
2165,66.17,172.34,215.19,155.48,2898.89
2166,61.17,165.54,219.5,157.03,2911.46
2167,56.17,157.64,222.93,161.04,2928.09
2168,54.2,151.42,225.96,163.82,2940.72
2169,54.2,146.15,228.44,166.21,2951.67
2170,54.2,142.41,230.65,164.84,2955.03
2171,56.9,141.88,230.11,165.63,2956.95
2172,56.9,141.45,228.9,166.15,2960.16
2173,56.9,141.47,230.88,166.26,2960.97
2174,56.9,140.11,229.72,165.99,2963.08
2175,56.9,139.62,230.24,165.95,2962.11
2176,56.9,139.71,229.41,165.58,2958.37
2177,56.9,139.52,228.75,165.25,2960.0
2178,56.9,139.84,228.99,166.23,2961.46
2179,56.9,139.59,228.47,166.37,2962.47
2180,56.9,140.26,229.76,165.78,2961.83
2181,56.9,140.36,230.53,166.56,2961.46
2182,56.9,139.47,229.01,166.57,2962.01
2183,56.9,138.93,228.99,166.86,2959.41
2184,56.9,139.65,228.55,167.57,2958.83
2185,56.9,139.09,228.17,166.98,2958.71
2186,56.9,139.1,228.69,166.51,2959.27
2187,56.9,138.36,229.11,166.24,2963.01
2188,56.9,138.23,227.2,166.62,2963.11
2189,56.9,138.11,226.15,167.62,2965.31
2190,56.9,137.28,226.48,168.42,2963.07
2191,56.9,137.7,226.89,166.76,2959.04
2192,56.9,138.76,225.62,166.69,2961.41
2193,56.9,138.25,225.65,167.41,2962.36
2194,56.9,138.32,227.79,167.91,2962.49
2195,56.9,138.22,227.68,167.52,2961.67
2196,56.9,139.07,226.48,165.83,2961.84
2197,56.9,138.95,226.55,164.42,2961.63
2198,56.9,139.09,227.87,164.91,2961.18
2199,56.9,139.8,226.84,165.62,2957.79
2200,51.9,136.14,227.56,167.22,2964.93
2201,46.9,130.84,229.52,168.37,2974.83
2202,41.9,124.17,232.36,171.38,2986.23
2203,36.9,115.77,238.37,172.98,3001.24
2204,31.9,107.24,241.77,174.67,3018.48
2205,28.41,100.35,245.32,175.62,3040.13
2206,28.41,94.45,247.29,177.07,3053.65
2207,28.41,89.88,247.5,180.27,3060.9
2208,28.41,87.56,250.86,180.27,3068.9
2209,28.41,84.86,250.07,180.74,3073.24
2210,28.41,83.07,251.07,182.32,3075.69
2211,28.41,81.62,252.78,182.67,3072.15
2212,28.41,81.24,253.67,182.77,3076.5
2213,28.41,80.43,254.24,181.57,3078.57
2214,28.41,81.17,253.3,181.38,3077.79
2215,28.41,80.78,252.58,182.19,3080.36
2216,28.41,80.71,251.37,183.22,3082.33
2217,33.41,83.96,251.31,182.41,3077.61
2218,38.41,89.93,248.59,181.64,3065.76
2219,43.41,96.23,244.76,179.11,3049.35
2220,48.41,103.62,241.16,176.3,3032.74
2221,53.41,112.23,236.78,172.64,3016.35
2222,58.41,120.96,235.05,170.52,2999.07
2223,63.41,131.32,231.11,167.49,2981.2
2224,68.41,141.27,227.12,166.04,2960.23
2225,72.64,150.67,223.39,162.41,2940.78
2226,72.64,157.93,221.21,160.63,2926.7
2227,72.64,162.48,219.98,159.86,2916.49
2228,72.64,165.67,218.85,158.02,2910.35
2229,72.64,166.65,218.07,158.06,2907.21
2230,72.64,168.22,217.34,158.71,2906.35
2231,72.64,169.51,216.67,158.91,2899.91
2232,72.64,170.26,217.39,158.94,2899.15
2233,72.64,170.19,216.51,157.71,2898.54
2234,72.64,170.49,214.92,155.67,2899.89
2235,72.64,170.91,214.99,155.89,2896.26
2236,72.64,170.77,213.87,155.47,2896.58
2237,72.64,170.91,215.84,156.58,2897.7
2238,72.64,171.34,216.99,156.35,2896.8
2239,72.64,171.79,216.98,156.88,2895.28
2240,67.64,168.6,218.26,158.21,2900.68
2241,62.64,162.69,219.66,159.97,2915.16
2242,61.82,158.23,220.65,160.54,2925.43
2243,61.82,155.69,220.85,161.7,2929.09
2244,61.82,153.32,221.01,163.45,2933.24
2245,61.82,152.32,221.77,163.52,2935.93
2246,61.82,151.72,222.66,164.03,2937.31
2247,61.82,150.66,222.56,162.11,2942.27
2248,61.82,150.84,222.27,162.12,2940.42
2249,61.82,151.31,221.48,162.45,2940.18
2250,61.82,151.28,222.24,161.18,2939.73
2251,61.82,150.35,222.95,162.85,2936.44
2252,61.82,149.8,222.82,162.56,2939.09
2253,61.82,149.72,223.7,162.16,2939.93
2254,61.82,150.14,223.17,163.01,2940.16
2255,61.82,150.57,223.32,163.29,2940.14
2256,61.82,150.3,223.89,163.6,2937.7
2257,61.82,150.87,222.17,162.85,2938.31
2258,61.82,150.76,224.41,161.38,2937.91
2259,61.82,149.42,224.42,162.05,2941.82
2260,61.82,149.6,225.45,162.78,2940.51
2261,61.82,148.96,225.4,161.62,2943.05
2262,56.82,145.99,227.63,162.52,2949.08
2263,51.82,140.94,229.31,164.09,2959.85
2264,46.82,133.7,230.66,167.43,2974.35
2265,41.82,125.97,235.84,169.46,2992.0
2266,41.57,120.45,236.84,172.62,3004.0
2267,41.57,116.45,239.29,173.03,3012.08
2268,41.57,112.51,239.26,174.42,3015.58
2269,41.57,111.05,238.91,176.09,3020.91
2270,41.57,109.82,239.61,176.6,3026.22
2271,41.57,109.54,242.67,175.4,3024.34
2272,41.57,108.27,243.09,175.44,3024.36
2273,41.57,108.38,244.17,174.1,3023.48
2274,46.57,111.62,241.88,172.85,3019.79
2275,51.57,115.98,239.09,171.98,3007.73
2276,56.57,123.21,235.52,171.33,2993.88
2277,61.57,131.37,232.99,168.35,2974.03
2278,66.57,140.08,229.19,166.3,2957.49
2279,68.56,147.04,227.93,162.89,2945.33
2280,68.56,151.83,224.7,161.43,2933.73
2281,68.56,155.76,224.17,161.04,2927.43
2282,68.56,157.73,222.92,162.11,2922.05
2283,68.56,159.42,220.97,160.74,2913.56
2284,68.56,160.99,219.33,158.89,2914.61
2285,68.56,161.35,218.68,160.06,2911.02
2286,68.56,161.37,218.83,160.62,2908.18
2287,68.56,162.36,219.25,158.44,2910.93
2288,68.56,163.28,218.65,159.57,2913.54
2289,68.56,163.54,218.09,158.58,2913.01
2290,68.56,163.96,217.83,156.91,2915.26
2291,68.56,164.06,217.59,158.18,2917.34
2292,68.56,162.63,218.24,157.24,2916.75
2293,68.56,163.1,218.89,157.33,2911.59
2294,68.56,163.14,219.12,158.6,2909.38
2295,68.56,163.91,218.22,158.97,2909.16
2296,68.56,164.02,219.14,157.96,2908.66
2297,68.56,164.1,221.29,157.54,2913.76
2298,68.56,165.07,220.29,157.7,2911.86
2299,72.02,166.89,217.35,157.36,2910.54
2300,72.02,167.89,216.46,155.83,2907.38
2301,72.02,169.03,216.14,155.94,2903.83
2302,72.02,169.95,215.82,156.45,2902.36
2303,72.02,170.9,216.31,156.7,2903.94
2304,72.02,171.22,217.27,157.21,2898.32
2305,72.02,171.88,216.78,157.04,2898.64
2306,72.02,171.52,216.53,156.49,2900.84
2307,72.02,171.38,215.74,155.84,2900.38
2308,72.02,171.44,215.96,155.3,2896.31
2309,72.02,171.69,217.21,154.93,2899.85
2310,72.02,171.7,216.59,155.17,2896.37
2311,72.02,172.06,215.39,155.03,2898.69
2312,72.02,170.88,213.8,155.54,2898.92
2313,72.02,171.23,213.92,157.94,2898.04
2314,72.02,171.12,213.5,157.69,2899.11
2315,72.02,171.76,212.51,157.22,2899.52
2316,72.02,171.9,213.32,157.53,2897.29
2317,72.02,172.49,214.87,156.23,2895.2
2318,72.02,171.59,215.64,155.37,2895.23
2319,72.02,171.72,215.44,156.0,2893.78
2320,72.02,171.87,214.74,155.98,2895.37
2321,72.02,171.74,214.9,155.62,2895.41
2322,72.02,171.59,213.61,155.6,2896.81
2323,72.02,170.85,215.24,156.97,2894.53
2324,72.02,171.65,215.07,157.25,2894.42
2325,72.02,171.99,215.51,156.46,2893.02
2326,67.02,167.89,216.95,157.91,2901.96
2327,62.02,162.54,217.96,158.83,2915.53
2328,57.02,155.46,221.32,160.06,2929.69
2329,52.02,147.37,225.92,163.29,2944.24
2330,50.68,141.02,227.91,164.05,2955.4
2331,50.68,136.74,230.18,165.83,2964.32
2332,50.68,134.12,231.51,167.52,2967.62
2333,50.68,129.85,232.65,167.0,2973.05
2334,50.68,128.67,234.76,168.1,2977.61
2335,50.68,128.42,235.02,168.18,2982.61
2336,50.68,127.27,235.15,167.37,2984.38
2337,50.68,127.11,236.6,166.78,2984.01
2338,50.68,127.32,236.27,167.77,2983.03
2339,50.68,126.76,236.95,168.27,2985.02
2340,50.68,126.6,235.0,169.42,2986.66
2341,50.68,127.7,233.8,170.13,2984.18
2342,50.68,127.4,234.95,168.31,2984.66
2343,55.68,129.98,232.73,168.1,2981.35
2344,60.68,135.15,230.73,166.84,2970.49
2345,65.68,141.44,228.89,165.2,2957.37
2346,67.9,147.38,225.43,163.28,2941.54
2347,67.9,151.1,222.87,162.49,2932.22
2348,67.9,154.03,220.86,161.16,2926.3
2349,67.9,157.68,221.32,161.41,2925.19
2350,67.9,158.65,219.37,159.88,2924.75
2351,67.9,159.56,217.98,159.35,2921.3
2352,67.9,160.6,218.5,158.66,2920.73
2353,67.9,160.88,218.46,159.39,2917.68
2354,67.9,161.1,219.18,158.67,2916.05
2355,67.9,161.83,221.15,159.33,2916.63
2356,67.9,162.32,219.4,159.4,2916.03
2357,67.9,162.56,219.36,159.66,2915.05
2358,67.9,162.6,217.99,159.29,2917.76
2359,67.9,162.75,218.24,160.8,2914.16
2360,67.9,162.15,220.15,160.37,2913.88
